id,name
264512,LEAR SIEGLER INC SANTA MONICA VENTURA A CORP OF DE
635342,LEAR SIEGLER SEATING CORPORATION SOUTHFIELD MI A CORP OF MI
309425,LEAU CLAIRE SYSTEMS INC 2611 SHARON STREET KENNER LOUISIANA 70062 A CORP OF LA
471050,LECTRIC LITES INC A CORP OF TX
682426,LECTRON PRODUCTS INC 1400 SOUTH LIVERNOIS ROCHESTER HILLS MI 483085020 A CORP OF MI
665079,LEDNAM INC A CORP OF OH
382461,LEE C MOORE CORPORATION A CORP OF PA
601839,LEE CONTROLS INC 727 SOUTH AVENUE PISCATAWAY NJ 08854 A CORP OF NJ
88661,LEEDS AND MICALLEF A CORP OF NY
204433,LEEM COMPANY INC A CORP OF OR
2075,LEENORSE COMPANY A CORP OF
412161,LEFEBURE CORPORATION A CORP OF DE
2007071,LEGACYJ CORP INC A CORP OF CALIFORNIA
600865,LEGGETT & PLATT INCORPORATED NO 1 LEGGETT RD CARTHAGE MO 64836 A CORP OF MO
564785,LEGRAND 128 AVE DU MARECHAL DE LATTRE DE TASSIGNY 87045 LIMOGES FRANCE A CORP OF THE FRENCH R
762787,LEHR PRECISION INC A CORP OF OH
387510,LEICESTER DIE AND TOOL INC A CORP OF MA
88610,LEIFELD & LEMKE MACHINENFABRIK GMBH & CO KG A CORP OF WEST GERMANY
843013,LEIFELD GMBH & CO A CORP OF GERMANY
635538,LEIFELD LEMKE MASCHINENFABRIK GMBH & CO KG A CORP OF GERMANY
22397,LEISURE DYNAMICSINCA CORP OF DE
211382,LEJO ENTERPRISES INC NO 2 LEE BOULEVARD MALVERN PA 19355 A CORP OF PA
215207,LEKTRO INC 119 SOUTHWEST 75TH TERRACE GAINESVILLE FL A CORP OF FL
797910,LELAND ENGINEERING INC A CORP OF MICHIGAN
380994,LEM SA A CORP OF SWITZERLAND
32437,LEMAY CORPORATION A CORP OF NY
639925,LENTEC CORPORATION A CORP OF GA
734091,LENZING AKTIENGESELLSCHAFT A CORP OF AUSTRIA
574763,LEONARDO INC A CORP OF MO
71135,LEOPOLD COMPANY INC A CORP OF PA
291188,LERA CONSULTING LIMITED A CORP OF CANADA
358343,LERMER PACKAGING CORP A CORP OF NJ
233210,LES APPLICATIONS INDUSTRIELLES VOSGIENNES EN ABREG SAPIVOG UXEGNEY A CORP OF FRANCE
387668,LESPERANCE RESEARCH INCORPORATED A CORP OF NY
426573,LESPERANCE RESEARCH INCORPORATED 1 EAST 71ST STREET NEW YORK NY 10021 A CORP OF NY
315261,LESTER A DINE INC A CORP OF NEW YORK
565517,LESTOX INC 222 MERRILL STREET BIRMINGHAM MICHIGAN 48009 A CORP OF MICHIGAN
96991,LETICA CORPORATION A CORP OF MICH
802897,LEUCO SPA A CORP OF ITALY
46759,LEVELING DEBICES INC A CORP OF ILL
238076,LEVER BROTHER COMPANY A CORP OF MAINE
369133,LEVER BROTHERS COMPANY 390 PARK AVE NEW YORK NY 10022 A CORP OF ME
351177,LEVER BROTHERS COMPANY 390 PARK AVENUE NEW YORK 22 NEW YORK A CORP OF MAINE
847161,LEVER BROTHERS COMPANY DIVISION OF CONOPCO INC A CORP OF NEW YORK
713388,LEVER BROTHERS COMPANY DIVISION OF CONOPCO INC 390 PARK AVENUE NEW NEW YORK 10022 A CORP OF N
330128,LEVER BRTHERS COMPANY A CORP OF MAINE
566220,LEVI STRAUSS & CO 1155 BATTERY STREET SAN FRANCISCO CA 94106 A CORP OF DE
807492,LEVITON MANUFACTURING CO INC A CORP OF NY
504431,LEVITON MANUFACTURING COMPANY 5925 LITTLE NECK PARKWAY LITTLE NECK NY 11362 A CORP OF NY
28021,LEVITON MANUFACTURING COMPANY INC A CORP OF NY
780555,LEWISAN PRODUCTS INC A CORP OF WISCONSIN
375055,LEX COMPUTING & MANAGEMENT CORPORATION A CORP OF NH
494359,LEXEL LASER INC 48503 MILMONT DRIVE FREMONT CA 94538 A CORP OF CA
599707,LEYBOLD AG A CORP OF WEST GERMANY
331523,LEYBOLDHERAEUS GMBH BONNER STRASSE 504 5000 KOLN WEST GERMANY A CORP OF GERMANY
215330,LEYBOLDHERAEUS GMBH BONNER STRASSE 504 D5000 KOLN 51 WEST GERMANY A CORP OF GERMANY
68934,LFB INC A CORP OF OH
2540,LIBBEY0WENSFORD COMPANY A CORP OF OH
1983735,LIBBEYOWENSFORD CO A CORP OF DELAWARE
608176,LIBBEYOWENSFORD CO 811 MADISON AVENUE A CORP OF DE
27518,LIBBEYOWENSFORD COMPANY TOLEDO OH A CORP OF
80042,LIBERTY CARTON CO A CORP OF MN
654976,LIBERTY DIVERSIFIED INDUSTRIES INC A CORP OF MN
620497,LIBERTY SHARE DRAFT AND CHECK PRINTERS INC 2222 WOODALE DR MOUNDSVIEW MN 55112 A CORP OF MN
447045,LIBERTY TECHNOLOGY CENTER INC LEE PARK 1100 E HECTOR ST CONSHOHOCKEN PA 19428 A CORP OF PA
860637,LIBLAN & CO INC A CORP OF IL
8655,LIBMAN BROOM COMPANY INC A CORP OF IL
695765,LIFE LINK INTERNATIONAL INC A CORP OF WY
702731,LIFE MEASUREMENT INSTRUMENTS DAVIS CA A CORP OF CA
353928,LIFE PRODUCTS INCORPORATED A CORP OF COLORADO
65646,LIFE SAVERS INC A CORP OF DE
576256,LIFECODES CORPORATION A CORP OF NY
309372,LIFEING INC 16012 FALLS ROAD SPARKS MARYLAND 21152 A CORP OF MARYLAND
860284,LIFESTAR INTERNATIONAL INC A CORP OF CA
96651,LIFEWELL CORPORATION A CORP OF JAPAN
424093,LIFTTECH INTERNATIONAL INC 414 WEST BROADWAY AVENUE MUSKEGON MICHIGAN 494430769 A CORP OF M
571145,LIGHT AND SOUND SPECIALTIES INC A CORP OF PA
802898,LIGHT PATH TECHNOLOGIES LIMITED PARTNERSHIP A CORP OF NEW MEXICO
369231,LIGHT SIGNATURES INC 1901 AVENUE OF THE STARS LOS ANGELES CA 90067 A CORP OF CA
124642,LIGNOTOCK VERFAHRENSTECHNIK GMNH A CORP OF GERMANY
110274,LILIEHOFFMANN COOLING TOWERS INC ST LOUISA CORP OF
74403,LIMA ELECTRIC CO INC A CORP OF OH
391120,LIMBCO INC A CORP OF OH
860831,LIMRAC INDUSTRIES INC A CORP OF WA
325949,LIN PAC CORRUGATED INC A CORP OF GA
747298,LIN PAC MOULDINGS LIMITED A CORP OF GREAT BRITAIN
865001,LINAEUM CORPORATION A CORP OF OR
648783,LINCOLN ELECTRIC COMPANY THE 22801 ST CLAIR AVE CLEVELAND OH 441171199 A CORP OF OH
736118,LINCOLN ELECTRIC COMPANY THE 22801 ST CLAIR AVENUE CLEVELAND OH 441171199 A CORP OF OH
41885,LINCOLN MANUFACTURING CO INC A CORP OF IN
836609,LINDAU CHEMICALS INC A CORP OF SC
71995,LINDAUER DORNIER GESELLSCHAFT MBH A CORP OF LIMITED LIABILITY OF GERMANY
177117,LINDAUER DORNIER GESELLSCHAFT MBH LINDAU GERMANY A CORP OF LIMITED LIABILITY GERMANY
169265,LINDE AKTIENGESELLSCAFT A CORP OF GERMANY
122368,LINDE AKTIENGESELLSCHAFTA CORP OF GERMANY
214520,LINDE AKTIENGESELLSCHAFT A CORP OF GEMANY
587468,LINEAR INSTRUMENTS A CORP OF DE
451840,LINEAR TECHNOLOGY INC MILPITAS CA A CORP OF
140405,LINGL CORPORATION PARIS TN A CORP OF TN
814126,LINKPIPE TECHNOLOGIES INC A CORP OF CANADA
2340789,LINQ INDUSTRIAL FABRICS INC A CORP OF DELAWARE
860945,LINTRONICS TECHNOLOGIES INC A CORP OF FL
749274,LINVATEC CORPORATION 11311 CONCEPT BOULEVARD LARGO FL 34643 A CORP OF FL
750448,LINVATEC CORPORATION 11311 CONCEPT BOULEVARD LARGO FLORIDA 34643 A CORP OF FLORIDA
843006,LION APPAREL INC A CORP OF OH
731735,LIQUID ALERT PRODUCTS INC A CORP OF NEVADA
715742,LIQUID CARBONIC INC A CORP OF CANADA
643965,LIQUID CONTROL CORPORATION 7576 FREEDOM AVE NW N CANTON 44720 A CORP OF OH
362436,LIQUIDOMETER CORPORATION A CORP OF DE
208553,LISLE CORPORATION A CORP OF IO
487105,LITEF GMBH A CORP OF THE FED REP OF GERMANY
453657,LITENS AUTOMOTIVE INC WOODBRIDGE ONTARIO CANADA A CORP OF
882779,LITEX INDUSTRIES INC A CORP OF TX
669777,LITTLE KIDS INC A CORP OF RI
71040,LITTLFUSE INC A CORP OF TX
291309,LITTON BIONETICS INC A CORP OF DE
519304,LITTON INDUSTRIAL AUTOMATION SYSTEMS INC 7100 INDUSTRIAL RD FLORENCE KY 41042 A CORP OF DE
446736,LITTON INDUSTRIAL AUTOMATION SYSTEMS INC 7300 TURFWAY ROAD FLORENCE KENTUCKY 41042 A CORP OF
459110,LITWIN ENGINEERS & CONSTRUCTORS INC 580 WESTLAKE PARK BLVD HOUSTON TEXAS 772511281 A CORP OF
123143,LIVING CENTER ENTERPRISES LTD A CORP OF MO
392104,LIVINGWELL INC A CORP OF DE
703871,LK ACQUIRING CORP A CORP OF DE
582780,LK TECHNOLOGIES INC 3910 ROLL AVENUE BLOOMINGTON IN A CORP OF IN
859787,LLOUYD INC A CORP OF NEW JERSEY
865419,LLR TECHNOLOGIES INC A CORP OF AK
298665,LM BECKER & CO INC A CORP OF WISCONSIN
28552,LMERICAN CEMICAL & REFINING COMPANY INCORPORATED 36 SHEFFIELD ST WATERBURY CT A CORP OF CT
511907,LOAD HELPER INC BENTON HARBOR MI A CORP OF MI
1919611,LOADHANDLER PRODUCTS CORPORATION A CORP OF TEXAS
851167,LOCAPLATE INC A CORP OF WA
117744,LOCKE STOVE COMPANY A CORP OF MO
119678,LOCKHEED ELECTRONICS COMPANY INC A CORP OF NJ
2145014,LOCKHEED MARTIN FAIRCHILD CORPORATION A CORP OF DELAWARE
396667,LOCKMAN PRODUCTS COMPANY A CORP OF PA
310633,LOCKWOOD MANUFACTURING COMPANY 31251 INDUSTRIAL ROAD LIVONIA MICHIGAN 48150 A CORP OF MICHIGAN
47770,LODGE & SHIPLEY COMPANY THE A CORP OF OH
71907,LOEPFE BROTHERS LIMITED A CORP OF SWITZERLAND
338963,LOF PLASTICS INC A CORP OF NEW JERSEY
544366,LOGIC SOLUTIONS INC A CORP OF DE
306441,LOGIC SRL P ZA S PIETRO IN CIEL DORO 17 PAVIA A CORP OF ITALY
438134,LONDON & SCANDINAVIAN METALLURGICAL CO LIMITED A CORP OF ENGLAND
47135,LONE STAR STEEL COMPANY A CORP OF TEX
648715,LONG REACH HOLDINGS INC A CORP OF DE
294112,LONG REACH MANUFACTURING CO A CORP OF DE
410884,LONGCO INC A CORP OF CA
621616,LONGVIEW FIBRE COMPANY LONGVIEW WA A CORP OF DE
470739,LONGYEAR COMPANY A CORP OF MN
336778,LONSEAL A CORP OF JAPAN
566667,LONZA INC FAIR LAWN NJ 07410 A CORP OF NEW YORK
462899,LONZA LTD GAMPELVALAIS DIRECTION BASLE A CORP OF SWITZERLAND
340601,LOPI INTERNATIONAL LTD A CORP OF WA
449156,LORAL CORPORATION 1210 MASSILLON ROAD AKRON SUMMIT OHIO 44315 A CORP OF NY
682741,LORAL FAIRCHILD CORPORATION 300 ROBBINS LANE SYOSSET NY 11791 A CORP OF DE
726431,LORAM MAINTENANCE OF WAY INC A CORP OF MN
447338,LORAM MAINTENANCE OF WAY INC 3900 ARROWHEAD DRIVE HAMEL MINNESOTA 55340 A CORP OF MN
296611,LORANGE GMBH PORSCHESTRASSE 30 D7000 STUTTGART 40 GERMANY A CORP OF GERMANY
371556,LORD CORPORATION 1635 WEST 12TH STREET ERIE PA 16512 A CORP OF PA
158229,LOREAL S A 14 RUE ROYALE 75008 PARIS FRANCE A CORP OF FRANCE
450363,LORI CORPORATION OLD TURNPIKE ROAD SOUTHINGTON CONNECTICUT 06489 A CORP OF CONNECTICUT
1048458,LOUIS ALLIS COMPANY THE A CORP OF WI
140822,LOUIS G FREEMAN COMPANY THE A CORP OF OHIO
775509,LOUNDON ENTERPRISES INC A CORP OF PA
381483,LOVESHAW CORPORATION A CORP OF NEW YORK
68575,LOWBAR INC A CORP OF IL
22686,LOWE ALPINE SYSTEMS INC A CORP OF CO
177042,LP MEDICAL PRODUCTS INC 3400 MALT AVE COMMERCE CA 90040 A CORP OF CA
136958,LPF CABURETION INC A CORP OF KN
67644,LR & NR GEDYE PTY LIMITED A CORP OF VICTORIA
571726,LRC PRODUCTS LIMITED A CORP OF UNITED KINGDOM
312168,LRD INC 2108 COLLINGSWOOD COURT NEW PORT RICHEY FLORIDA 33552 A CORP OF FLORIDA
387844,LTPRODUKTER SKUTSKAR AB A CORP OF SWEDEN
637361,LTS LOHMANN THERAPIESYSTEME GMBH & COKG A CORP OF GERMANY
486270,LTV AEROSPACE & DEFENSE CO TX A CORP OF DE
486422,LTV AEROSPACE & DEFENSE COMPANY A CORP OF DE
369028,LTV AEROSPACE AND DEFENSE COMPANY 9314 WEST JEFFERSON DALLAS TEXAS 75211 A CORP OF DE
736942,LTV ENERGY PRODUCTS COMPANY 2441 FOREST LANE GARLAND TX 750427928 A CORP OF DE
381718,LUBECONEPOWER LTD A CORP OF MI
346054,LUBRIZOL GENETICS INC 3375 MITCHELL LANE BOULDER COLORADO 80301 A CORP OF NEVADA
365462,LUCAS ELECTRICAL ELECTRONICS AND SYSTEMS LIMITED A CORP OF ENGLAND
678373,LUCAS WEINSCHEL INC A CORP OF DE
505674,LUCAS WEINSCHEL INC ONE WEINSCHEL LANE GAITHERSBURG MARYLAND 20877 A CORP OF DE
66774,LUCASFILM LTD A CORP OF CA
386422,LUCKS COMPANY THE A CORP OF WA
704715,LUCKY LINE PRODUCTS INC A CORP OF CA
127639,LUDWIG INDUSTRIES INC A CORP OF DEL
187716,LUKEN GENERAL INDUSTRIES INC 11 SOUTH MERAMEC ST LOUIS MO 63105 A CORP OF
242241,LUMBERMATE COMPANY A CORP OF MO
401666,LUMENARIES INC A CORP OF ME
1980193,LUMILITE CANDLE COMPANY INC A CORP OF OHIO
772719,LUMINA RESOURCE CORPORATION A CORP OF CO
824015,LUMITECH INC A CORP OF FL
521419,LUMITEX INC A CORP OF OH
451799,LUMITEX INC 11941 ABBEY ROAD UNIT H NORTH ROYALTON OHIO A CORP OF OHIO
32430,LUNAX CORPORATION A CORP OF MICH
534364,LUTRON ELECTRONICS CO INC A CORP OF PA
29680,LUTRON ELECTRONICS CO LTD A CORP OF PA
109507,LUXOR CORPORATIO A CORP OF ILL
390074,LUXTRON CORPORATION MOUNTAIN VIEW CA A CORP OF CA
867119,LUZ ELECTRIC FUEL ISRAEL LIMITED A CORP OF ISRAEL
409467,LVAD TECHNOLOGY INC A CORP OF MI
243407,LYKES PASCO PACKING COMPANY A CORP OF FL
30677,LYLE DEVELOPMENT INC BEAVERTON MI A CORP OF MI
241932,LYMAN PRODUCTS CORPORATION A CORP OF CT
811540,LYNK INC A CORP OF KS
158143,LYNN PRODUCTS COMPANY INCORPORATED 400 BOSTON ST LYNN MA A CORP OF MA
444186,LYTEL CORPORATION A CORP OF DE
174429,M & D INTERNATIONAL ENTERPRISES INC A CORP OF CA
397816,M & H RESEARCH AND DEVELOPMENT CORP A CORP OF
1371426,M & M PRECISION SYSTEMS CORPORATION A CORP OF OHIO
570692,M & N TECHNICAL SERVICES INC A CORP OF IN
243033,M GRUMBACHER INC A CORP OF NY
137344,M LEHMACHER & SOHN GMBH MASCHINENFABRIK A CORP OF GERMANY
100329,M S PERKINS MACHINE CO INC A CORP OF NH
860682,M TECHNOLOGIES INC A CORP OF PA
38796,M&T CHEMICAL INC A CORP OF DE
70367,M&T CHEMICAS INC A CORP OF DE
634036,MAAG GEARWHEEL & MACHINE COMPANY LIMITED A CORP OF SWITZERLAND
724765,MAAST INC A CORP OF DELAWARE
70634,MABUCHI CO LTD A CORP OF JAPAN
326785,MACDERMIND INCORPORATED A CORP OF CT
68717,MACDON INDUSTRIES LTD A CORP OF CANADA
110612,MACEWANS MACHINERY LIMITED 34 HUTT ROAD WELLINGTON NEW ZEALAND A CORP OF NEW ZEALAND
507512,MACGREGOR WILD RICE CO PO BOX 288 13 FIRST STREET NW AITKIN MINNESOTA 56431 A CORP OF MIN
497444,MACHIDA INC A CORP OF DE
659185,MACHINE DESIGN SYSTEMS INC A CORP OF MICHIGAN
421537,MACHINE RESEARCH COMPANY INC A CORP OF IL
703944,MACHINEFABRIEK CSW BV A CORP OF THE NETHERLANDS
91492,MACHINEFABRIEK GJ NIJHUIS BV A CORP OF THE NETHERLANDS
506557,MACHLETT LABS INC THE A CORP OF CT
365900,MACHO PRODUCTS INC A CORP OF FL
124173,MACLEOD LABORATORIES INC A CORP OF CA
341351,MACLEOD LABORTORIES INCORPORATED A CORP OF CALIFORNIA
143593,MACO ENGINEERING SR1 A CORP OF ITALY
140019,MACO ENGINEERING SRL A CORP OF ITALY
57637,MACOMEUDON CHEMIN DE GENAS SAINT PRIEST RHONE FRANCE A CORP OF FRANCE
233313,MADDALENAS INC A CORP OF CA
338786,MADDEN CORPORATION A CORP OF ILLINOIS
566499,MADINOX SA CHEMIN DE LA PIERRE BLANCHE 69800 SAINT PRIEST FRANCE A CORP OF FRANCE
653271,MADISON MANAGEMENT GROUP INC A CORP OF DE
457713,MADSEN PRODUCTS INCORPORATED 15632G PRODUCT LANE HUNTINGTON BEACH CALIFORNIA 92649 A CORP OF
458439,MAG DEV INC 17 DOWNING THREE BUILDING 2C PITTSFIELD MA 01201 A CORP OF MASSACHUSETTS
72397,MAG ENGINEERING & MANUFACTURING CO INC A CORP OF CA
370921,MAG INSTRUMENT INC 1635 SOUTH SACRAMENTO AVE ONTARIO CA 91761 A CORP OF CA
513485,MAGAL SECURITY SYSTEMS LTD YAHUD INDUSTRIAL ZONE PO BOX 70 56000 ISRAEL A CORP OF ISRAEL
421089,MAGIC AMERICAN CORPORATION A CORP OF OH
674741,MAGIC CIRCLE CORPORATION A CORP OF IN
704284,MAGIC MOLD CORPORATION A CORP OF PA
751376,MAGIC MOLD CORPORATION 2800 STERLING ROAD HATFIELD PA 19440 A CORP OF PA
469173,MAGIC STUFF INC A CORP OF NEW YORK
149236,MAGNA AMERICAN CORPORATION A CORP OF MI
470299,MAGNA INTERNTIONAL INC A CORP OF PROVINCE OF CANADA
427840,MAGNACON INC A CORP OF CA
277829,MAGNAGHI OLEODINAMICA SPA A CORP OF ITALY
113439,MAGNAVO COMPANY THE A CORP OF DE
520776,MAGNECOMETREL INC ADDISON ILLINOIS A CORP OF ILLINOIS
450925,MAGNETEC CORPORATION 1111 SANTA MONICA BLVD 17TH FLOOR LOS ANGELES CA 90025 A CORP OF DE
456097,MAGNETEK INC 2951 EAST SIXTH STREET PATERSON NEW JERSEY 07509 A CORP OF DE
496195,MAGNETEK UNIVERSAL MFG CORP A CORP OF NEW JERSEY
619774,MAGNETIC PERIPHERALS INC 12501 WHITEWATER DR MINNETONKA MN A CORP OF DE
621794,MAGNETIC PERIPHERALS INC 12501 WHITEWATER DRIVE MINNETONKA MN 55343 A CORP OF DE
542367,MAGNETIC PERIPHERALS INC 8100 34TH AVE SOUTH MINNEAPOLIS MN 55400 A CORP OF DE
330509,MAGNETIC PERIPHERALS INC CO CONTROL DATA CORPORATION A CORP OF DELAWARE
1563080,MAGNETIC TECHNOLOGY INC A CORP OF TEXAS
145223,MAGNETROL INTERNATIONAL INCORPORATED A CORP OF DEL
585241,MAGNIF INC 8820 EAST AVE MENTOR OHIO A CORP OF OH
585537,MAGNIF INC 8820 EAST AVENUE MENTOR OHIO A CORP OF OHIO
554762,MAGNOR PTY LIMITED A CORP OF SOUTH AUSTRALIA
217693,MAGNUM JET INC A CORP OF MONTANA
75821,MAGNUSON INDUSTRIES INC A CORP OF ILL
748420,MAGUS LTD A CORP OF GRAND CAYMAN ISLAND
48261,MAGYAR TUDOMANYOS AKADEMIA MUSZAKI FIZIKAI KUTATO INTEZETE A CORP OF HUNGARY
134,MAHLEY MEDICAL INC A CORP OF MN
314876,MAHO WERKZEUGMASCHINENBAU BABEL & CO A CORP OF WEST GERMANY
800329,MAIBO MANUFACTURING INC A CORP OF TN
261908,MAILEX A CORP OF CONNECTICUT
451186,MAILLEFER SA 1024 ECUBLENS SWITZERLAND A CORP OF SWITZERLAND
396913,MAINE WILD BLUEBERRY COMPANY A CORP OF MAINE
702551,MAINSTREAM MARKETING INC A CORP OF MA
81918,MAJIKIRONERS INC A CORP OF TX
856763,MAJOR MANUFACTURING CORP A CORP OF WYOMING
1128880,MAKINO MILLING MACHINE CO LTD A CORP OF JAPAN
521221,MALGO CORPORATION 2100 N HWY 360 STE 301 GRAND PRAIRIE TX 75050 A CORP OF IN
277487,MALLIN COMPANY 2665 LEONIS BLVD LOS ANGELES CA 90058 A CORP OF CA
565652,MALLORY INC 550 MALLORY WAY CARSON CITY NV 89701 A CORP OF NV
533609,MAMECO INTERNATIONAL INC 4475 E 175TH STREET CLEVELAND OHIO 44128 A CORP OF OHIO
503300,MAN DESIGN CO LTD 1920 GOHONGI MEGUROKU TOKYO JAPAN A CORP OF JAPAN
236970,MAN MASCHINENFABRIK AUGSBURGNURNBERG A CORP OF GERMANY
317475,MAN MASCHINENFABRIK AUGSBURGNURNBERG AG A CORP OF W GERMANY
240953,MAN MASCHINENFABRIK AUGSBURGNURNBERG AKTIENGESELLSCHAFT A CORP OF WEST GERMANY
863484,MAN ROLAND DRUCKMANSCHINEN AG A CORP OF THE FED REP GERMANY
479818,MAN ROLAND DRUCKMASCHINEN AG A CORP OF THE FED REP OF GERMANY
740045,MAN ROLAND DRUCKMASCHINEN AG A CORP OF THE FED REP GERMANY
882691,MAN ROLAND DRUCKMASCHINEN AG A CORP OF FED REP GERMANY
765369,MAN ROLAND DRUCKMASCHINEN AG A CORP OF
120745,MAN ROLAND DRUCKMASCHINEN AKTIENGESELLSCHAFT A CORP OF W
308779,MAN ROLAND DRUCKMASCHINEN AKTIENGESELLSCHAFT 6050 OFFENBACH AM MAIN WEST GERMANY A CORP OF W
707221,MANAGEMENT SERVICES WORLDWIDE INC A CORP OF PA
553507,MANCHESTER TOOL COMPANY A CORP OF DE
401958,MANEUVERABILITY INC A CORP OF NY
299736,MANMOR INDUSTRIES INC A CORP OF FLORIDA
647006,MANN LAKE SUPPLY A CORP OF MN
213630,MANNESMAN REXROTH GMBH A CORP OF W GERMANY
751191,MANNESMANN AG MANNESMANNUFER 2 4000 DUSSELDORF GERMANY A CORP OF GERMANY
677924,MANNESMANN AKTIENGESELLSCHAFT A CORP OF FED REP OF GERMANY
320407,MANNESMANN AKTIENGESELLSCHAFT MANNESMANNUFER 2 D4000 DUESSELDORF 1 WEST GERMANY A CORP OF GERMA
601193,MANNESMANN AKTIENGESELLSCHAFT MANNESMANNUFER 2 D4000 DUSSELDORF 1 WEST GERMANY A CORP OF GERMAN
521203,MANNESMANN AKTIENGESSELLSCHAFT MANNESMANNUFER 2 D4000 DUSSELDORF 1 GERMANY A CORP OF GERMANY
337486,MANNESMANN DEMAG CORPORATION A CORP OF MICHIGAN
138052,MANNESMANN DEMAG CORPORATION A CORP OF MI
563983,MANNESMANN REXROTH GMBH A CORP OF THE FED REP OF GERMANY
36067,MANNESMANNDEMAG A CORP OF GERMANY
396634,MANNING TECHNOLOGIES INC A CORP OF CA
145593,MANOSTAT CORPORATION A CORP OF NY
149062,MANRESA INC A CORP OF NJ
509321,MANSFIELD PLUMBING PRODUCTS INC A CORP OF DE
213825,MANTAC CORPORATION A CORP OF OH
72957,MANTARAY COMPANY INC A CORP OF OH
29959,MANTECA SRL A CORP OF ITALY
207172,MANULI AUTODESIVI SPA A CORP OF ITALY
749032,MANVILLE CORPORATION 5TH FLR MANVILLE PLAZA COLORADO 80217 A CORP OF DE
9312,MANVILLE FOREST PRODUCTS CORPORATION A CORP OF DE
307255,MANVILLE SERVICE CORPORATION KENCARYL RANCH JEFFERSON COLORADO A CORP OF DE
836514,MANY AMAZING IDEAS INC A CORP OF NEW YORK
363272,MAPAM INC A CORP OF CA
86511,MAPCO CONTROLS COMPANY A CORP OF DE
100941,MARATHON ELECTRIC MANUFACTURING CORPORATION A CORP OF WI
362721,MARATHON ELECTRICC MANUFACTURING CORPORATION A CORP OF WISCONSIN
36275,MARATHON EQUIPMENT COMPANY A CORP OF AL
215317,MARATHON MANUFACTURING COMPANY MONTGOMERY PA A CORP OF DE
451070,MARCAM CORPORATION 19 CRAWFORD STREET NEEDHAM MA 02192 A CORP OF MA
340280,MARCO SEATTLE INC A CORP OF WASHINGTON
695217,MARCRAFT INTERNATIONAL CORPORATION A CORP OF WA
241156,MARELCO POWER SYSTEMS INC A CORP OF MI
277956,MARGAUX CONTROLS INC SAN JOSE CA A CORP OF CA
762783,MARIN TEK INC A CORP OF CA
494764,MARION BODY WORKS INC PO BOX 500 MARION WI 549500500 A CORP OF WI
10813,MARION BRONZE CO A CORP OF OHIO
295341,MARION LABORATORIES INC PO BOX 9627 KANSAS CITY MO 64134 A CORP OF MO
364519,MARK I MARKETING CORPORATION A CORP OF CANADA
207892,MARK TWELVE SALES COMPANY A CORP OF TN
777604,MARKEM CORPORATION A CORP OF NEW HAMPSHIRE
814926,MARKEN ENTERPRISES INC A CORP OF IOWA
326549,MARKUS AUTOMOTIVE PRODUCTS INC A CORP OF ILLINOIS
831606,MARLBORO MARKETING INC A CORP OF NEW YORK
702396,MARLEN RESEARCH CORPORATION A CORP OF KS
414739,MARLEN RESEARCH CORPORATION 9201 BOND STREET OVERLAND PARK JOHNSON KANSAS A CORP OF KANSAS
325343,MARLEN RESEARCH CORPRATION 9201 BOND STREET OVERLAND PARK JOHNSON KS A CORP OF KANSAS
273574,MARLEY COOLING TOWER COMPANY THE A CORP OF DE
833221,MARMON CORPORATION OF CANADA LTD THE A CORP OF CANADA
419260,MARPAC CORPORATION 507 BLUE CLAY ROAD WILMINGTON NC 28406 A CORP OF NC
419902,MARQUARDT COMPANY THE A CORP OF DE
285582,MARREL BENNES ZONE INDUSTRIELLE SUD ANDREZIEUX BOUTHEON LOIRE FRANCE A CORP OF FRANCE
620006,MARROWTECH INC A CORP OF DE
466832,MARS INCORPORATED A CORP OF DE
159589,MARS INCORPORATED WESTGATE PARK 1651 OLD MEADOW ROAD MCLEAN VA A CORP OF DEL
114462,MARSDEN ELECTRIC COMPANY A CORP OF MI
518557,MARSHALL AND WILLIAMS COMPANY 46 BAKER ST PROVIDENCE RI 02905 A CORP OF RI
676136,MARSHALL CAVENDISH SERVICES LTD A CORP OF THE KINGDOM OF GREAT BRITAIN
371977,MARSHBANKS INC 207 E GREEN STREET PO BOX 1648 WILSON NORTH CAROLINA 27893 A CORP OF NORTH
28641,MARTHA WHITE FOODS INC NASHVILLE TN A CORP OF TN
578172,MARTIN DOOR MANUFACTURING INC 2828 SOUTH 900 WEST SALT LAKE CITY UTAH 84119 A CORP OF UT
151148,MARTIN ENGINEERING COMPANY A CORP OF IL
98863,MARTIN MARIETTA CORPORATION 6801 ROCKLEDGE DRIVE BETHESDA MD 20817 A CORP OF MD
220810,MARTIN MARIETTA CORPORATION BETHESDA MD A CORP OF
747125,MARTIN TIMOTHY J PC A CORP OF CO
445360,MARTIN WORLDWIDE INC A CORP OF KANSAS
572682,MARTINFIELD LTD & LARKMONO LTD TA MARKETMATCH INTERNATIONAL A CORP OF GREAT BRITAIN
856972,MARTORARGENTAX EH BEERMANN KG A CORP OF GERMANY
112612,MARUZEN SEWING MACHINE CO LTD A CORP OF JAPAN
147594,MARVEL SPECIALTY COMPANY INC A CORP OF NC
744222,MARVLEE INC A CORP OF NY
419015,MARWITZ & HAUSER GMBH STUTTGART DORNHALDENSTRASSE 5 7000 STUTTGART 1 GERMANY A CORP OF GERMANY
